reviewerID,ReviewTime,Category,Attribute,Score,Reason
A25JBF00DKOLPV,2014-11-02 00:00:00 UTC,Innerwear,Price,,
A25JBF00DKOLPV,2014-11-02 00:00:00 UTC,Innerwear,Others,5,It fits really well.
A1OR4Q1EXCZZP4,2014-11-02 00:00:00 UTC,Accessories,Comfort,,
A1OR4Q1EXCZZP4,2014-11-02 00:00:00 UTC,Accessories,Design and Aesthetics,5,Very pretty!
A1OR4Q1EXCZZP4,2014-11-02 00:00:00 UTC,Accessories,Durability and Strength,4,It's heavy enough to look great and hold your jewelry without being flimsy.
A1OR4Q1EXCZZP4,2014-11-02 00:00:00 UTC,Accessories,Price,,
A1OR4Q1EXCZZP4,2014-11-02 00:00:00 UTC,Accessories,Others,5,The clasp is substantial and easy to use.
A2MS8VW23B7SWQ,2014-11-03 00:00:00 UTC,Accessories,Comfort,,
A2MS8VW23B7SWQ,2014-11-03 00:00:00 UTC,Accessories,Design and Aesthetics,5,Very attractive.
A2MS8VW23B7SWQ,2014-11-03 00:00:00 UTC,Accessories,Durability and Strength,,
A2MS8VW23B7SWQ,2014-11-03 00:00:00 UTC,Accessories,Price,,
A2MS8VW23B7SWQ,2014-11-03 00:00:00 UTC,Accessories,Others,5,The size is perfect and as I like to mix gold and silver they are just right for me.
A2A5Q9K99JCQH4,2014-11-04 00:00:00 UTC,Innerwear,Comfort,5,These panties never bind nor ride up
A2A5Q9K99JCQH4,2014-11-04 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A2A5Q9K99JCQH4,2014-11-04 00:00:00 UTC,Innerwear,Durability and Strength,,
A2A5Q9K99JCQH4,2014-11-04 00:00:00 UTC,Innerwear,Price,,
A2A5Q9K99JCQH4,2014-11-04 00:00:00 UTC,Innerwear,Others,5,they are thin enough to  wear under smooth clothing
A2CHBJV0FRTFKJ,2014-11-04 00:00:00 UTC,Innerwear,Comfort,,
A2CHBJV0FRTFKJ,2014-11-04 00:00:00 UTC,Innerwear,Design and Aesthetics,4,Completes the look.
A2CHBJV0FRTFKJ,2014-11-04 00:00:00 UTC,Innerwear,Durability and Strength,,
A2CHBJV0FRTFKJ,2014-11-04 00:00:00 UTC,Innerwear,Price,,
A2CHBJV0FRTFKJ,2014-11-04 00:00:00 UTC,Innerwear,Others,5,Love these for helping to hide that bit of exposure that always seems to attract the wrong &#34;attention&#34;.
ACNON4BZACUUL,2005-08-17 00:00:00 UTC,Accessories,Comfort,,
ACNON4BZACUUL,2005-08-17 00:00:00 UTC,Accessories,Design and Aesthetics,1,The reviewer mentions the backpack is cute.
ACNON4BZACUUL,2005-08-17 00:00:00 UTC,Accessories,Durability and Strength,-3,The magnet snap pops off constantly with the weight of two books.
ACNON4BZACUUL,2005-08-17 00:00:00 UTC,Accessories,Price,,
ACNON4BZACUUL,2005-08-17 00:00:00 UTC,Accessories,Others,,"The review mentions the backpack fits Dora books, but it needs modification (sewing a snap or button) to be functional."
A1JHW9YI500V4R,2012-01-05 00:00:00 UTC,Accessories,Comfort,,
A1JHW9YI500V4R,2012-01-05 00:00:00 UTC,Accessories,Design and Aesthetics,1,The reviewer wanted a nice casual bag.
A1JHW9YI500V4R,2012-01-05 00:00:00 UTC,Accessories,Durability and Strength,4,The reviewer wanted a bag that wouldn't fall apart and liked the quality of Kipling bags.
A1JHW9YI500V4R,2012-01-05 00:00:00 UTC,Accessories,Price,3,"The reviewer thought it was expensive, but considering the quality and how it compared to the other bags, it wasn't too bad, especially online."
A1JHW9YI500V4R,2012-01-05 00:00:00 UTC,Accessories,Others,,The reviewer likes the size and that it is washable and mentions the phone compartment is too small for a smartphone and the price dropped after purchase.
A11YOTONCPRQ9S,2012-01-11 00:00:00 UTC,Sportswear,Comfort,,
A11YOTONCPRQ9S,2012-01-11 00:00:00 UTC,Sportswear,Design and Aesthetics,-1,The color is off and the buckle is smaller than Champion's.
A11YOTONCPRQ9S,2012-01-11 00:00:00 UTC,Sportswear,Durability and Strength,,
A11YOTONCPRQ9S,2012-01-11 00:00:00 UTC,Sportswear,Price,,
A11YOTONCPRQ9S,2012-01-11 00:00:00 UTC,Sportswear,Others,,"The overall length is longer than needed, but the metal sizing clip ends up in a good place."
A1ONUUQ4M38MNI,2012-01-17 00:00:00 UTC,Bottoms,Comfort,,
A1ONUUQ4M38MNI,2012-01-17 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A1ONUUQ4M38MNI,2012-01-17 00:00:00 UTC,Bottoms,Durability and Strength,,
A1ONUUQ4M38MNI,2012-01-17 00:00:00 UTC,Bottoms,Price,,
A1ONUUQ4M38MNI,2012-01-17 00:00:00 UTC,Bottoms,Others,-1,"The reviewer mentions that the jeans feel a little lighter and that sizing is inconsistent, but happy with the purchase."
A1GXOWMPQZ1S7J,2012-01-25 00:00:00 UTC,Footwear,Comfort,4,The reviewer states they are comfortable to walk in due to the high arch and they fit their narrow foot well.
A1GXOWMPQZ1S7J,2012-01-25 00:00:00 UTC,Footwear,Design and Aesthetics,1,The reviewer mentions they are a nice looking shoe.
A1GXOWMPQZ1S7J,2012-01-25 00:00:00 UTC,Footwear,Durability and Strength,,
A1GXOWMPQZ1S7J,2012-01-25 00:00:00 UTC,Footwear,Price,,
A1GXOWMPQZ1S7J,2012-01-25 00:00:00 UTC,Footwear,Others,,
A1Q7G7WRAFXM2K,2012-01-28 00:00:00 UTC,Innerwear,Comfort,,
A1Q7G7WRAFXM2K,2012-01-28 00:00:00 UTC,Innerwear,Design and Aesthetics,2,They are just the right look.
A1Q7G7WRAFXM2K,2012-01-28 00:00:00 UTC,Innerwear,Durability and Strength,,
A1Q7G7WRAFXM2K,2012-01-28 00:00:00 UTC,Innerwear,Price,,
A1Q7G7WRAFXM2K,2012-01-28 00:00:00 UTC,Innerwear,Others,,They fit with room to spare.
A2SP9I25WTDDX,2012-02-01 00:00:00 UTC,Accessories,Comfort,1,The reviewer liked that the handle was soft.
A2SP9I25WTDDX,2012-02-01 00:00:00 UTC,Accessories,Design and Aesthetics,,
A2SP9I25WTDDX,2012-02-01 00:00:00 UTC,Accessories,Durability and Strength,,
A2SP9I25WTDDX,2012-02-01 00:00:00 UTC,Accessories,Price,,
A2SP9I25WTDDX,2012-02-01 00:00:00 UTC,Accessories,Others,2,The purse was a good size for toddlers.
A1RGTSCQI1MHF2,2012-02-08 00:00:00 UTC,Other,Comfort,,
A1RGTSCQI1MHF2,2012-02-08 00:00:00 UTC,Other,Design and Aesthetics,,
A1RGTSCQI1MHF2,2012-02-08 00:00:00 UTC,Other,Durability and Strength,3,This is an excellent shoe scraper.
A1RGTSCQI1MHF2,2012-02-08 00:00:00 UTC,Other,Price,,
A1RGTSCQI1MHF2,2012-02-08 00:00:00 UTC,Other,Others,-1,"It needs a base, which is not easy to attach, and reviewers complain of the tight fit for large shoes."
A2DPIF50YL6BXC,2012-02-16 00:00:00 UTC,Sportswear,Comfort,4,Breathable and comfortable.
A2DPIF50YL6BXC,2012-02-16 00:00:00 UTC,Sportswear,Design and Aesthetics,,
A2DPIF50YL6BXC,2012-02-16 00:00:00 UTC,Sportswear,Durability and Strength,,
A2DPIF50YL6BXC,2012-02-16 00:00:00 UTC,Sportswear,Price,,
A2DPIF50YL6BXC,2012-02-16 00:00:00 UTC,Sportswear,Others,2,They dry really quick and fit nice when snug.
A3G0WJM976KOGL,2012-02-27 00:00:00 UTC,Innerwear,Comfort,-2,The reviewer mentions the synthetic material to hold them into place is very uncomfortable.
A3G0WJM976KOGL,2012-02-27 00:00:00 UTC,Innerwear,Design and Aesthetics,2,The reviewer states the fantasy black was hella black.
A3G0WJM976KOGL,2012-02-27 00:00:00 UTC,Innerwear,Durability and Strength,,
A3G0WJM976KOGL,2012-02-27 00:00:00 UTC,Innerwear,Price,,
A3G0WJM976KOGL,2012-02-27 00:00:00 UTC,Innerwear,Others,-1,The reviewer mentions that elastic leg bands for stay-put support made them dig in enough to create that unsightly bulge at the top and suggests ordering a size up.
A1VOMYIXKOEWH7,2012-03-27 00:00:00 UTC,Innerwear,Comfort,5,It's comfortable.
A1VOMYIXKOEWH7,2012-03-27 00:00:00 UTC,Innerwear,Design and Aesthetics,3,"It lifts, covers my underarm-boob, doesn't gap at all on my slightly smaller side, shows no seams, comes in skin-tone."
A1VOMYIXKOEWH7,2012-03-27 00:00:00 UTC,Innerwear,Durability and Strength,,
A1VOMYIXKOEWH7,2012-03-27 00:00:00 UTC,Innerwear,Price,,
A1VOMYIXKOEWH7,2012-03-27 00:00:00 UTC,Innerwear,Others,,
A3K92FXMY0PEAY,2012-04-01 00:00:00 UTC,Sportswear,Comfort,3,gloves very comfortable.
A3K92FXMY0PEAY,2012-04-01 00:00:00 UTC,Sportswear,Design and Aesthetics,,
A3K92FXMY0PEAY,2012-04-01 00:00:00 UTC,Sportswear,Durability and Strength,,
A3K92FXMY0PEAY,2012-04-01 00:00:00 UTC,Sportswear,Price,,
A3K92FXMY0PEAY,2012-04-01 00:00:00 UTC,Sportswear,Others,-2,Fingers at the end were so cold my fingers felt like they could fall off.
A1YVH4YXCA9EPY,2012-04-02 00:00:00 UTC,Accessories,Comfort,,
A1YVH4YXCA9EPY,2012-04-02 00:00:00 UTC,Accessories,Design and Aesthetics,,
A1YVH4YXCA9EPY,2012-04-02 00:00:00 UTC,Accessories,Durability and Strength,4,The goggles still look fantastic after 6 months.
A1YVH4YXCA9EPY,2012-04-02 00:00:00 UTC,Accessories,Price,,
A1YVH4YXCA9EPY,2012-04-02 00:00:00 UTC,Accessories,Others,-1,It's a tight fit and wished the case were just a bit bigger.
A7SFWNWQPCSQH,2012-04-05 00:00:00 UTC,Footwear,Comfort,3,These shoes are comfortable.
A7SFWNWQPCSQH,2012-04-05 00:00:00 UTC,Footwear,Design and Aesthetics,,
A7SFWNWQPCSQH,2012-04-05 00:00:00 UTC,Footwear,Durability and Strength,,
A7SFWNWQPCSQH,2012-04-05 00:00:00 UTC,Footwear,Price,2,The reviewer is happy about the price.
A7SFWNWQPCSQH,2012-04-05 00:00:00 UTC,Footwear,Others,-1,"They don't offer much in terms of arch support, are true to size, authentic converse, and arrived on time and in the correct color."
A2NJ394AQJRL5K,2012-04-12 00:00:00 UTC,Innerwear,Comfort,4,Very comfortable and form fitting and non-cutting.
A2NJ394AQJRL5K,2012-04-12 00:00:00 UTC,Innerwear,Design and Aesthetics,5,This was the very first bra I've ever owned where I did not have that extra row of boobs.
A2NJ394AQJRL5K,2012-04-12 00:00:00 UTC,Innerwear,Durability and Strength,,
A2NJ394AQJRL5K,2012-04-12 00:00:00 UTC,Innerwear,Price,4,Money well spent.
A2NJ394AQJRL5K,2012-04-12 00:00:00 UTC,Innerwear,Others,,"Sometimes bras that are for larger breasts cut along the sides, but not this one."
A3QU3O79AGNWCY,2012-04-19 00:00:00 UTC,Bottoms,Comfort,,
A3QU3O79AGNWCY,2012-04-19 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A3QU3O79AGNWCY,2012-04-19 00:00:00 UTC,Bottoms,Durability and Strength,3,They are still high quality.
A3QU3O79AGNWCY,2012-04-19 00:00:00 UTC,Bottoms,Price,3,The price was really good.
A3QU3O79AGNWCY,2012-04-19 00:00:00 UTC,Bottoms,Others,-3,The jeans were a good deal too large even though ordered a smaller size.
A2WHV0YLBOK0I0,2012-04-26 00:00:00 UTC,Accessories,Comfort,,
A2WHV0YLBOK0I0,2012-04-26 00:00:00 UTC,Accessories,Design and Aesthetics,4,The small size of these beautiful gold hoops makes them one of the most versatile earrings I own.
A2WHV0YLBOK0I0,2012-04-26 00:00:00 UTC,Accessories,Durability and Strength,,
A2WHV0YLBOK0I0,2012-04-26 00:00:00 UTC,Accessories,Price,,
A2WHV0YLBOK0I0,2012-04-26 00:00:00 UTC,Accessories,Others,-1,One of the clasps is so tight that it's difficult to open and close the earring.
A2RD1Q986T77AG,2012-04-29 00:00:00 UTC,Accessories,Comfort,5,"Hypoallergenic, breathable like no other band."
A2RD1Q986T77AG,2012-04-29 00:00:00 UTC,Accessories,Design and Aesthetics,4,"Attractive, gets comments."
A2RD1Q986T77AG,2012-04-29 00:00:00 UTC,Accessories,Durability and Strength,5,"This watch has made it through it all, even turtle tank accidents."
A2RD1Q986T77AG,2012-04-29 00:00:00 UTC,Accessories,Price,,
A2RD1Q986T77AG,2012-04-29 00:00:00 UTC,Accessories,Others,,"Super low profile, easily adjustable band, good locking safety clasp, great battery life, matching brushed silver face and sparkly little crystals."
ASJA8JGVWQ84E,2012-05-11 00:00:00 UTC,Innerwear,Comfort,4,"Very comfortable as it's snug enough to provide some support, but not too tight."
ASJA8JGVWQ84E,2012-05-11 00:00:00 UTC,Innerwear,Design and Aesthetics,-1,"It wears like a sports bra, without much lift and separation, so it doesn't look great under nice clothes."
ASJA8JGVWQ84E,2012-05-11 00:00:00 UTC,Innerwear,Durability and Strength,,
ASJA8JGVWQ84E,2012-05-11 00:00:00 UTC,Innerwear,Price,,
ASJA8JGVWQ84E,2012-05-11 00:00:00 UTC,Innerwear,Others,,"The breastfeeding hooks are nice and tight, but bra has stretched out some."
A2JLFJ4M0YDW2V,2012-05-11 00:00:00 UTC,Bottoms,Comfort,3,Are comfortable to wear.
A2JLFJ4M0YDW2V,2012-05-11 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A2JLFJ4M0YDW2V,2012-05-11 00:00:00 UTC,Bottoms,Durability and Strength,,
A2JLFJ4M0YDW2V,2012-05-11 00:00:00 UTC,Bottoms,Price,,
A2JLFJ4M0YDW2V,2012-05-11 00:00:00 UTC,Bottoms,Others,2,"These jeans fit to size perfectly (for me), and have adequate material to reach a guy's waist... not hip-huggers."
A1VU5WXD0FORWE,2014-02-27 00:00:00 UTC,Bottoms,Comfort,,Not mentioned.
A1VU5WXD0FORWE,2014-02-27 00:00:00 UTC,Bottoms,Design and Aesthetics,,Not mentioned.
A1VU5WXD0FORWE,2014-02-27 00:00:00 UTC,Bottoms,Durability and Strength,5,Mentions son is rough and tough and uses for outdoor activities.
A1VU5WXD0FORWE,2014-02-27 00:00:00 UTC,Bottoms,Price,,Not mentioned.
A1VU5WXD0FORWE,2014-02-27 00:00:00 UTC,Bottoms,Others,,Mentions use for hunting and school.
AG7C514CJ36W2,2014-02-27 00:00:00 UTC,Bottoms,Comfort,-2,Inconsistent fit implies lack of comfort.
AG7C514CJ36W2,2014-02-27 00:00:00 UTC,Bottoms,Design and Aesthetics,,Not mentioned.
AG7C514CJ36W2,2014-02-27 00:00:00 UTC,Bottoms,Durability and Strength,,Not mentioned.
AG7C514CJ36W2,2014-02-27 00:00:00 UTC,Bottoms,Price,,Not mentioned.
AG7C514CJ36W2,2014-02-27 00:00:00 UTC,Bottoms,Others,-3,Mentions inconsistent sizing.
A3EN2Z6G8M9IMF,2014-02-28 00:00:00 UTC,Bottoms,Comfort,,Not mentioned.
A3EN2Z6G8M9IMF,2014-02-28 00:00:00 UTC,Bottoms,Design and Aesthetics,,Not mentioned.
A3EN2Z6G8M9IMF,2014-02-28 00:00:00 UTC,Bottoms,Durability and Strength,5,States jeans wear well.
A3EN2Z6G8M9IMF,2014-02-28 00:00:00 UTC,Bottoms,Price,4,States reasonably priced and they are a cheapskate.
A3EN2Z6G8M9IMF,2014-02-28 00:00:00 UTC,Bottoms,Others,,Mentions wearing this cut for years.
A1S0QKM5L81BGH,2014-02-28 00:00:00 UTC,Bottoms,Comfort,,Not mentioned.
A1S0QKM5L81BGH,2014-02-28 00:00:00 UTC,Bottoms,Design and Aesthetics,3,States son looks great in them.
A1S0QKM5L81BGH,2014-02-28 00:00:00 UTC,Bottoms,Durability and Strength,4,States they are very durable.
A1S0QKM5L81BGH,2014-02-28 00:00:00 UTC,Bottoms,Price,4,States price was great.
A1S0QKM5L81BGH,2014-02-28 00:00:00 UTC,Bottoms,Others,2,Mentions fit is straight leg.
A2UJ8RWH26N8IQ,2014-02-28 00:00:00 UTC,Outerwear,Comfort,3,Implied comfort from keeping warm and dry.
A2UJ8RWH26N8IQ,2014-02-28 00:00:00 UTC,Outerwear,Design and Aesthetics,,Not mentioned.
A2UJ8RWH26N8IQ,2014-02-28 00:00:00 UTC,Outerwear,Durability and Strength,3,Implied durability from lasting two weeks of outdoor work.
A2UJ8RWH26N8IQ,2014-02-28 00:00:00 UTC,Outerwear,Price,,Not mentioned.
A2UJ8RWH26N8IQ,2014-02-28 00:00:00 UTC,Outerwear,Others,1,Mentions sizing is a bit large.
A2Q6QAARYD41W9,2014-02-28 00:00:00 UTC,Bottoms,Comfort,,Not mentioned.
A2Q6QAARYD41W9,2014-02-28 00:00:00 UTC,Bottoms,Design and Aesthetics,3,Mentions look is as expected.
A2Q6QAARYD41W9,2014-02-28 00:00:00 UTC,Bottoms,Durability and Strength,,Not mentioned.
A2Q6QAARYD41W9,2014-02-28 00:00:00 UTC,Bottoms,Price,3,Mentions getting a good deal.
A2Q6QAARYD41W9,2014-02-28 00:00:00 UTC,Bottoms,Others,3,Mentions feel and fit are as expected.
A5FU6TGUGP38Q,2014-03-01 00:00:00 UTC,Footwear,Comfort,5,States they are very comfortable.
A5FU6TGUGP38Q,2014-03-01 00:00:00 UTC,Footwear,Design and Aesthetics,,Not mentioned.
A5FU6TGUGP38Q,2014-03-01 00:00:00 UTC,Footwear,Durability and Strength,3,Mentions will get a lot of use out of them.
A5FU6TGUGP38Q,2014-03-01 00:00:00 UTC,Footwear,Price,,Not mentioned.
A5FU6TGUGP38Q,2014-03-01 00:00:00 UTC,Footwear,Others,4,Mentions they fit well and have great traction.
A39NRZBTLMDWU5,2014-03-01 00:00:00 UTC,Innerwear,Comfort,,Not mentioned.
A39NRZBTLMDWU5,2014-03-01 00:00:00 UTC,Innerwear,Design and Aesthetics,4,Mentions the extra shine and color options.
A39NRZBTLMDWU5,2014-03-01 00:00:00 UTC,Innerwear,Durability and Strength,4,States they are high quality and durable.
A39NRZBTLMDWU5,2014-03-01 00:00:00 UTC,Innerwear,Price,,Not mentioned.
A39NRZBTLMDWU5,2014-03-01 00:00:00 UTC,Innerwear,Others,,Mentions loving all the color options.
A1JZV3SWJ1Q8A3,2014-03-01 00:00:00 UTC,Bottoms,Comfort,4,"Mentions warm without too much bulk, and plenty of room."
A1JZV3SWJ1Q8A3,2014-03-01 00:00:00 UTC,Bottoms,Design and Aesthetics,3,Mentions looks like they will wear well.
A1JZV3SWJ1Q8A3,2014-03-01 00:00:00 UTC,Bottoms,Durability and Strength,4,Mentions feels like they will wear well.
A1JZV3SWJ1Q8A3,2014-03-01 00:00:00 UTC,Bottoms,Price,,Not mentioned.
A1JZV3SWJ1Q8A3,2014-03-01 00:00:00 UTC,Bottoms,Others,4,Mentions fits like regular jeans.
AE97LDFD9GYVN,2014-03-01 00:00:00 UTC,Accessories,Comfort,3,States light weight compared to others.
AE97LDFD9GYVN,2014-03-01 00:00:00 UTC,Accessories,Design and Aesthetics,3,States they like them.
AE97LDFD9GYVN,2014-03-01 00:00:00 UTC,Accessories,Durability and Strength,-2,Wonders how long they will last.
AE97LDFD9GYVN,2014-03-01 00:00:00 UTC,Accessories,Price,,Not mentioned.
AE97LDFD9GYVN,2014-03-01 00:00:00 UTC,Accessories,Others,3,States perfect size.
A266R2ZJ9DUJ45,2014-03-01 00:00:00 UTC,Tops,Comfort,4,Mentions warm and thick.
A266R2ZJ9DUJ45,2014-03-01 00:00:00 UTC,Tops,Design and Aesthetics,,Not mentioned.
A266R2ZJ9DUJ45,2014-03-01 00:00:00 UTC,Tops,Durability and Strength,4,States great quality.
A266R2ZJ9DUJ45,2014-03-01 00:00:00 UTC,Tops,Price,,Not mentioned.
A266R2ZJ9DUJ45,2014-03-01 00:00:00 UTC,Tops,Others,4,States sleeves are actually long enough.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Comfort,5,States feels comfortable.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Comfort,5,States feels comfortable.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Comfort,5,States feels comfortable.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Comfort,5,States feels comfortable.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Design and Aesthetics,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Design and Aesthetics,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Design and Aesthetics,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Design and Aesthetics,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Durability and Strength,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Durability and Strength,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Durability and Strength,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Durability and Strength,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Price,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Price,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Price,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Price,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Others,4,Keeps me warm without feeling bundled up.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Others,4,Keeps me warm without feeling bundled up.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Others,4,Keeps me warm without feeling bundled up.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Others,4,Keeps me warm without feeling bundled up.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Comfort,5,States feels comfortable.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Comfort,5,States feels comfortable.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Comfort,5,States feels comfortable.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Comfort,5,States feels comfortable.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Design and Aesthetics,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Design and Aesthetics,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Design and Aesthetics,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Design and Aesthetics,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Durability and Strength,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Durability and Strength,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Durability and Strength,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Durability and Strength,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Price,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Price,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Price,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Price,,Not mentioned.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Others,4,Keeps me warm without feeling bundled up.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Others,4,Keeps me warm without feeling bundled up.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Others,4,Keeps me warm without feeling bundled up.
A3SXG6EYP0I2U3,2014-03-02 00:00:00 UTC,Innerwear,Others,4,Keeps me warm without feeling bundled up.
A20ZLDHGXMVT8H,2014-03-02 00:00:00 UTC,Accessories,Comfort,,Not mentioned.
A20ZLDHGXMVT8H,2014-03-02 00:00:00 UTC,Accessories,Design and Aesthetics,5,Mentions classy looking black face with white numbers.
A20ZLDHGXMVT8H,2014-03-02 00:00:00 UTC,Accessories,Durability and Strength,,Not mentioned.
A20ZLDHGXMVT8H,2014-03-02 00:00:00 UTC,Accessories,Price,,Not mentioned.
A20ZLDHGXMVT8H,2014-03-02 00:00:00 UTC,Accessories,Others,4,Lights up with the push of a button to see the time in the dark.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Comfort,4,States they are nice and thin.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Comfort,4,States they are nice and thin.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Comfort,4,States they are nice and thin.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Comfort,4,States they are nice and thin.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Design and Aesthetics,,Not mentioned.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Design and Aesthetics,,Not mentioned.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Design and Aesthetics,,Not mentioned.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Design and Aesthetics,,Not mentioned.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Durability and Strength,3,States they wash well.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Durability and Strength,3,States they wash well.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Durability and Strength,3,States they wash well.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Durability and Strength,3,States they wash well.
A1YYXM9YCVAIYI,2014-03-03 00:00:00 UTC,Innerwear,Price,,Not mentioned.
