reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A28S5XRXB1SREB,B0001LMRWM,Kim A,"[0, 0]",This bra was too big and made me look very pointy. Did not like and returned. Do like the exterior underwire.,1,Poor fit,1365465600,2013-09-04 00:00:00
A3VZ1PO40JCGFV,B00001WRHJ,Tina Smith,"[0, 2]","Have they lost their minds??!! Over 100$ for a costume!! Amazon, you are an idiot. This is an inexpensive costume. It better include a meeting with Tom Hanks for that price.",1,WHAT!?,1379548800,2013-09-19 00:00:00
A1W7ZG141WUGEH,B0000ASH2G,Scream75,"[0, 0]",Looks nothing like the product.  No definition in the color.  Returned the same day.  Had it looked like the picture I may have kept them.,1,Colorless,1384041600,2013-10-11 00:00:00
AZCA7JN2M2WHZ,B0001DYW64,Mrs PBJ,"[0, 0]","It does not stay up.  The backing behind the lace that says it helps it to stay in place, fell of as I tried it on.  Weird.",1,not exactly as described,1381881600,2013-10-16 00:00:00
AK9A2F9ZKRON,B0000B35EG,Sky-Doll,"[0, 1]","Just too small for an adult, decided not to return but give to my God-daughter.  More of an infant/toddler girls pair of earrings.  &#34;Cute&#34; but teeny-tiny.",1,For Baby Girls only!!,1384819200,2013-11-19 00:00:00
A3I1UWUMTBSCDH,B00020ZUC6,"MOONLIGHT1469 ""CINDY D.""","[0, 0]","My husband is 5'9"" and wears a 36x32 in pants. He already had a pair of UA pants in XL which were very baggy, but the length was ok. I heeded the warnings after reading the reviews here and ordered a size smaller and bought a Large. The length is crazy long and the waistband is extra wide. It looks like these were made for someone 6'6""! They will be returned.",1,HUGE!!!! How do you rate zero stars? Not useful at all.,1388275200,2013-12-29 00:00:00
A3L61G6N7AT8N2,B0000C321X,"Bartok Kinski ""A casual stroll through the lu...","[0, 0]","Very cheap quality now, also smell like wet cloth and animal waste.  I can't get rid of the smell.",1,Very cheap quality,1404172800,2014-01-07 00:00:00
A18FEPC99HQHKR,B0000867GG,"morejamperhaps ""Orbiting Supernovas""","[1, 1]","Truly terrible.  I purchased two of the three packs and upon opening one package I discovered that they were full of pulls that would lead to runs during/after first use.  Next I tried on another pair only to discover that whilst the length of the stocking was fine the spandex/elastic was so weak that they almost immediately fell down even though they fit.  Also, I found them to be very sheer.  I thought that by purchasing the 'fantasy black' that they would be more like tights in color but that was not the case.  Overall, very unhappy with this product and will be returning for a full refund.",1,Terrible Stockings,1389657600,2014-01-14 00:00:00
A3H6QJ1ONB6271,B0000ZC8GO,"maven ""JP""","[1, 1]",How could they promise no panty lines when these panties show the worst panty lines I've ever had in any panties I've worn?  Not cool!,1,Horrible panty lines!,1390780800,2014-01-27 00:00:00
A1E1GFR3WEBKV6,B0001ZNZJM,"John Krause ""Boomerhog""","[1, 2]","they rode up, rubbed my chota raw with all the motions.  I think I'm glad I just got one pair to try them out.  I had to rub bacitracin (sp?) to cure the rub-sores..  never had any shorts do this before.",1,they bunched up on my chota,1393718400,2014-02-03 00:00:00
A2OTG4DOZLRS4B,B0000E0125,Nana B.,"[0, 0]",look very cheap on wear and with first wash lost its texture and became loose and shrank looks better on the internet.,1,Thermasilk Scoop,1401667200,2014-02-06 00:00:00
A2R9DU79WYSRHG,B0001HKKPW,M. Daniel,"[0, 1]","if you are a big breast girl like me and you need some seriously lift and a gorgeous bra, please, go to CURVY KATE! it will cost you more, but the quality of their products will never let you down!",1,go Curvy Katie. NOT Panache,1404345600,2014-03-07 00:00:00
A3UYRAR38MAN94,B00012O12A,Devoucoux,"[4, 4]","Levi's 505 jeans have been my go-to work pants for about the past 20 years.  I could go to any store, and pick up a pair with the 505 label, waist 33, and length 32, and have them fit just like every other pair I own.  However, Levi has decided to re-shape these, but to retain the same 505 label.  They are now designed for the teenage boy, twenty-something market.  They sit uncomfortably low, on the hips rather than at the waist. They are tighter in the crotch. I suppose boys want to show off their &#34;package.&#34;  I've spent the past year or so trying to find something to replace to old 505's, but with only limited success. These are no longer your father's jeans.  Too bad for me that I'm still your father.",1,"Levi has redesigned these, but kept the old designation.",1395187200,2014-03-19 00:00:00
A3MD46S5LBJIAU,B00008KH9C,Joyce m. Bruton,"[0, 1]",does I don't was very it was too small for me to too small I ordered the right side but it still to size smaller but thank you anyway for the product I just all I did was we sell to sell it thank you though,1,too small,1395878400,2014-03-27 00:00:00
A1CTIYWQYPBF26,B0001464AA,shixa,"[0, 0]","I was VERY disappointed.  I am a 34d.  The bra did not prevent side boob.  It was super thin and uncomfortable.  The only thing I liked, was the wide back closure.  I am returning it ASAP.",1,Pass,1391472000,2014-04-02 00:00:00
A36EUBJ23CPIKQ,B0000C321X,"Oakland Citizen ""Oakland Citizen""","[2, 2]","Way too small. Have owned a dozen pair of these and they fit perfectly. These are too small, a weird cut, definitely irregular. Very disappointing.",1,Way too small or irregular,1397433600,2014-04-14 00:00:00
A198HFACQ5U30N,B0000DCS5T,Keeping it Real,"[1, 1]","I purchased these shoes for my husband who was opposed to wearing them initially.  After some coaxing, he raved about the comfort and is a Sperry convert.  Unfortunately, after wearing less than a week, they began to fall apart.  I returned them and ordered a new pair which were a size larger than they should have been despite being marked a 9.5.  Sooo, I returned them again.  This time, we'll buy in person as Amazon cannot be trusted to deliver a quality product that is sized correctly.",1,Unreliable quality and sizing,1398556800,2014-04-27 00:00:00
A3C8MN2Y4N5KFX,B0000C321X,Vicky,"[0, 0]",there is not one thing nice i can say about buying these jeans. I have been the same size 501's for my husband for years. so I know his size these were either missed marked or 2nd's or something. never again will I get them here. trust the reviews on this one don't bother to waste your time getting them here.,1,not good,1399939200,2014-05-13 00:00:00
A2FS2ITIQRSC1H,B0000B35D8,Kim L Veiga,"[0, 0]","These earings broke a week after I got them.  I was very happy with the way they looked, but than they broke.  Very cheaply made.",1,Cheap and broke,1400198400,2014-05-16 00:00:00
A1VQSFKF00KOQ3,B0000865II,"janechild ""janechild""","[0, 0]",I ordred Queen size....It looks like my child's 6x tights. It's no way I could get a leg into these.,1,Runs very small.,1400198400,2014-05-16 00:00:00
ADY1WF7XOQRXG,B0001HKKPW,cailleach,"[0, 2]","I ordered this bra with hopes based on reviews. Unfortunately, when it arrived, I was disappointed to find that it was not only completely sheer, but had no padding or molded cup. It is not a sexy bra either. It does offer a good deal of support, however. I went by the size chart as I am normally a 40G (north America) and purchased a 40F as per recommendation. Unfortunately the cup was a bit small, but as I live in Canada, return shipping is too expensive. Within an hour of trying on the bra, I went back to look at it, and noticed that the seam in the middle of the cup was already a centimeter unraveled.  But as I did not notice it before I removed the tags, there is nothing that I can do other than to stitch the hole up myself. I feel that I paid too much for a bra with a hole in it.",1,Disappointed with quality,1391644800,2014-06-02 00:00:00
A3UI4R75IQEA84,B0000C321X,Ben F. Linton,"[0, 0]",I washed these jeans one time as per the label directions and now I can no longer fit into them.  They are extremely too small and I feel like I wasted my money by ordering them.,1,Levis,1399334400,2014-06-05 00:00:00
ACMNKX5UIEYYG,B00016QOTE,ts twain,"[0, 0]",This used to be a relaxed fit.  It's now a skinny fit jean.  Decently well made though.  Why does Levi change it cuts so often?,1,Skinny fit jeans,1389052800,2014-07-01 00:00:00
A1O0GKFCQ0OP9I,B00023JMYU,,"[0, 0]",start chanfin colors after one wear,1,One Star,1405814400,2014-07-20 00:00:00
AOM7TR69OUEXC,B0000Y5T7A,kk39hotarianna,"[0, 0]",These are not worth a dollar...they are horrible quality and do not stay up on your thighs.  I am a normal size 10 and they fell down to my ankles.  Normally I would complain they were to tight as most stockings are but these were just blah.  In my opinion go for something with a little bit higher quality.  wasted my money,1,So incredibly cheap,1396915200,2014-08-04 00:00:00
A5YYY60E2182C,B0001YROC2,"Westwood Village Reviews ""The Reviewer""","[0, 0]","I am very slender and was surprised to find how incredibly tightly these pants are cut. There are, at least, cheap, but what does that matter if they don't fit. I gave mine to Goodwill",1,Way too tight,1392076800,2014-11-02 00:00:00
A2KHV3LQ62YFE4,B00008ID39,faygoredpopkid,"[0, 0]","When I bought these panties, I really wanted to like them, but I couldn't get any further with them than opening the package. They have a &#34;perfumed&#34; smell. I really don't want any fragrance on my underwear.",1,Weird scent...,1394496000,2014-11-03 00:00:00
A3TA7I0XCT7JEY,B0000ZBSBU,Going Green,"[2, 2]",This was so small that I could not wear it at all. I hope the problem with this bra is that the one I received was sized incorrectly.  This was definitely not a comfortable bra. I am returning it.,1,Uncomfortable,1397174400,2014-11-04 00:00:00
A2XJ13PIXVJFJH,31887,"Myra MLH ""Myra MLH""","[0, 0]",Never GOT this item - but gave a 1 STAR because the replies from the SUPPLIER was GREAT.They tried to send the item more than once.My $ was refunded in a timely manner too.It was a shame I never got it for my daughter - it would of looked great with her OUTFIT for Dr. Seuss WEEK at school.Most original.Maybe next time.,1,Never GOT IT....,1399852800,2014-12-05 00:00:00
A3NFR606Q5II6P,B00005TQI7,Catty,"[5, 8]","My daughter recieved this purse as a gift and we found it was missing some of the pieces. Since the pieces were sealed in a bag, it was a clearly problem from the manufacturer. When we went to exchange it, we found all of the purses on the shelf were missing at least the mirrors! Pretty bad quality control, if you ask me. We ended up stuck with an incomplete toy... pretty dissapointing.",2,Where's the Beef?,1128038400,2005-09-30 00:00:00
A1RRMZKOMZ2M7J,B0000B35G6,Susan Katz,"[12, 14]","The earrings are nice & a great value at $30. However, the posts are too thick for my liking and make my ears sore. The posts are not the typical size one might find in US stores. The posts are more typical of earrings that I have purchased in Central & Southern America; in fact, this is where the earrings were made. I returned them.",2,THICK posts,1138060800,2006-01-24 00:00:00
